Zip,Winner,RentBefore,RentAfter,RentLowered,Complainer,Year,End,Code,Lat,Lon
2152DA,Defendant,"550,00","305,73",,Huurder,2020,DA,2152,52.2735,4.6213
9255KM,Defendant,"580,00","580,00","580,00",Huurder,2020,KM,9255,53.2097,5.917
2716JP,Defendant,"539,84","539,84",,Huurder,2020,JP,2716,52.0598,4.4681
9761JP,Defendant,,,,Huurder,2020,JP,9761,53.1372,6.5559
2032ZG,Defendant,,,,Huurder,2020,ZG,2032,52.3759,4.6583
1012BA,Defendant,,,,Huurder,2020,BA,1012,52.3748,4.9008
1741KS,Defendant,,,,Huurder,2020,KS,1741,52.7925,4.8013
1016HD,Complainer,"661,00","264,40","264,40",Huurder,2020,HD,1016,52.373,4.8826
1441AV,Complainer,"350,00","350,00",,Huurder,2020,AV,1441,52.51,4.9452
3313TG,Complainer,,,,Huurder,2020,TG,3313,51.8125,4.7212
3012XK,Complainer,,,,Huurder,2020,XK,3012,51.9126,4.4779
3077AC,Defendant,,,,Huurder,2020,AC,3077,51.897,4.5429
6865WN,Defendant,,,,Huurder,2020,WN,6865,51.9767,5.7998
3315CK,Complainer,,,,Huurder,2020,CK,3315,51.8007,4.7321
9403CP,Defendant,,,,Huurder,2020,CP,9403,52.9982,6.5786
7411VM,Defendant,,,,Huurder,2020,VM,7411,52.2512,6.1584
9919BG,Defendant,,,,Huurder,2020,BG,9919,53.3284,6.7491
3513GJ,Complainer,,,,Huurder,2020,GJ,3513,52.1012,5.1103
9401GX,Defendant,,,,Huurder,2020,GX,9401,52.9928,6.5593
1971CA,Defendant,,,,Huurder,2020,CA,1971,52.4608,4.6263
3561SV,Defendant,,,,Huurder,2020,SV,3561,52.1132,5.1257
3051BG,Complainer,,,,Huurder,2020,BG,3051,51.9442,4.4826
7231KE,Defendant,"504,70","504,70",,Huurder,2020,KE,7231,52.1385,6.2219
3755JL,Defendant,,,,Huurder,2020,JL,3755,52.2587,5.2549
1094NJ,Complainer,"214,44","536,09",,Verhuurder,2020,NJ,1094,52.3617,4.9361
9717BG,Complainer,"325,00","307,95",,Huurder,2020,BG,9717,53.2242,6.5487
4904AH,Defendant,"460,42",,,Huurder,2020,AH,4904,51.6277,4.8556
5038MG,Defendant,"775,00","775,00",,Huurder,2020,MG,5038,51.5586,5.0702
9714BH,Defendant,"123,00","123,00",,Huurder,2020,BH,9714,53.2304,6.5769
9712EH,Defendant,"995,00","995,00",,Huurder,2020,EH,9712,53.2188,6.5621
3512KC,Defendant,"1.000,00","856,42",,Huurder,2020,KC,3512,52.0892,5.1251
1561AL,Defendant,"1.150,00","1.150,00",,Huurder,2020,AL,1561,52.497,4.7673
1033HD,Defendant,"691,29","691,29",,Huurder,2020,HD,1033,52.4168,4.8768
5041AW,Complainer,"450,48","270,28",,Huurder,2020,AW,5041,51.5669,5.0851
1055RH,Defendant,"597,29","597,29",,Huurder,2020,RH,1055,52.3814,4.8575
3312GA,Complainer,"390,00","234,00",,Huurder,2020,GA,3312,51.8089,4.6846
1063EA,Complainer,"973,00","577,74",,Huurder,2020,EA,1063,52.3836,4.8341
3314BR,Defendant,"725,00","725,00",,Huurder,2020,BR,3314,51.805,4.662
1061GK,Complainer,"216,22","360,36",,Verhuurder,2020,GK,1061,52.3814,4.8436
9712NE,Complainer,,,,Huurder,2020,NE,9712,53.224,6.5634
5611NB,Complainer,"915,00","598,78",,Huurder,2020,NB,5611,51.433,5.485
5281GW,Complainer,"607,19","355,61",,Huurder,2020,GW,5281,51.5886,5.317
2517AM,Defendant,"415,00","374,52",,Huurder,2020,AM,2517,52.0854,4.2966
1076KS,Defendant,"368,05","368,05",,Verhuurder,2020,KS,1076,52.3439,4.8609
1076KS,Complainer,"536,99","214,80","214,80",Huurder,2021,KS,1076,52.3439,4.8609
3852XL,Complainer,,,,Huurder,2020,XL,3852,52.2993,5.6355
1094KH,Defendant,,,,Huurder,2020,KH,1094,52.3627,4.9378
5614GB,Complainer,"420,00","297,01",,Huurder,2020,GB,5614,51.4276,5.4889
2526AA,Complainer,"559,50","223,80",,Huurder,2020,AA,2526,52.0647,4.3072
1566SZ,Defendant,,,,Huurder,2020,SZ,1566,52.4823,4.7635
2011JD,Complainer,,,,Huurder,2020,JD,2011,52.3826,4.6422
2011JD,Complainer,,,,Huurder,2020,JD,2011,52.3826,4.6422
2011JD,Complainer,,,,Huurder,2020,JD,2011,52.3826,4.6422
2526JE,Complainer,"391,44","156,58",,Huurder,2020,JE,2526,52.0704,4.3069
9711EG,Defendant,,,,Huurder,2020,EG,9711,53.2151,6.5749
9801KA,Defendant,,,,Huurder,2020,KA,9801,53.2483,6.398
2563XH,Defendant,"540,47","540,47",,Huurder,2020,XH,2563,52.074,4.2729
2562AL,Defendant,"657,68","657,68",,Huurder,2020,AL,2562,52.0715,4.2831
2521TJ,Defendant,,,,Huurder,2020,TJ,2521,52.0586,4.3139
6811BC,Complainer,"660,00","456,80",,Huurder,2020,BC,6811,51.982,5.912
1064LZ,Defendant,"588,99","588,99",,Huurder,2020,LZ,1064,52.3742,4.8107
1033AZ,Complainer,"850,00","598,78",,Huurder,2020,AZ,1033,52.4145,4.8839
1053VW,Defendant,"572,05","572,05",,Huurder,2020,VW,1053,52.3658,4.871
1051JJ,Complainer,"424,49","339,59",,Huurder,2020,JJ,1051,52.3799,4.8694
6522GA,Complainer,"695,00","646,10",,Huurder,2020,GA,6522,51.8414,5.8777
4761MK,Complainer,,,,Huurder,2020,MK,4761,51.6469,4.5894
3513TD,Complainer,"900,00","349,66",,Huurder,2020,TD,3513,52.0963,5.1067
6833AL,Complainer,"720,00","451,03",,Huurder,2020,AL,6833,51.9692,5.9081
7766AM,Defendant,"472,31","472,31","472,31",Huurder,2021,AM,7766,52.6478,6.979
7766AM,Defendant,"472,31","472,31","472,31",Huurder,2021,AM,7766,52.6478,6.979
2201TJ,Complainer,"710,68",,"426,41",Huurder,2021,TJ,2201,52.2344,4.46
2586AX,Defendant,"606,93",,,Huurder,2021,AX,2586,52.1054,4.2759
6824CN,Complainer,"230,88",,"92,35",Huurder,2021,CN,6824,51.9873,5.9236
1093DC,Complainer,"525,47",,"420,38",Huurder,2021,DC,1093,52.3642,4.9252
2641VX,Complainer,"243,19","194,55","194,55",Huurder,2021,VX,2641,52.0095,4.4353
2641VX,Complainer,"265,00","159,00","159,00",Huurder,2021,VX,2641,52.0095,4.4353
2641VX,Complainer,"330,03","264,02","264,02",Huurder,2021,VX,2641,52.0095,4.4353
8931GE,Complainer,"727,00","480,64",,Huurder,2021,GE,8931,53.1849,5.7836
2312VG,Defendant,"496,30","496,30",,Huurder,2021,VG,2312,52.1617,4.4938
1961GB,Defendant,,,,Huurder,2021,GB,1961,52.5112,4.6715
1961GB,Complainer,,,,Huurder,2021,GB,1961,52.5112,4.6715
9714CC,Complainer,,,,Huurder,2021,CC,9714,53.2283,6.5683
9714CC,Complainer,,,,Huurder,2021,CC,9714,53.2283,6.5683
1056TD,Defendant,"633,25","633,25",,Huurder,2021,TD,1056,52.372,4.8542
2512VS,Defendant,"510,00",,,Huurder,2021,VS,2512,52.0756,4.3045
6229XP,Defendant,"503,86","503,86",,Huurder,2021,XP,6229,50.8234,5.7055
3112AP,Complainer,"435,22","261,13","261,13",Huurder,2021,AP,3112,51.9146,4.4046
6222WD,Complainer,"739,69",,"665,72",Huurder,2021,WD,6222,50.8609,5.7125
1068RP,Defendant,,,,Huurder,2021,RP,1068,52.3548,4.8035
7557DJ,Complainer,,,,Huurder,2021,DJ,7557,52.271,6.815
7535AX,Defendant,,,,Huurder,2021,AX,7535,52.2161,6.9069
1171PC,Defendant,,,,Huurder,2021,PC,1171,52.3289,4.8127
9321XE,Complainer,,,,Huurder,2021,XE,9321,53.1335,6.4783
6512AJ,Defendant,,,,Huurder,2021,AJ,6512,51.8421,5.8562
5041CL,Defendant,,,,Huurder,2021,CL,5041,51.5643,5.0821
5044BT,Defendant,,,,Huurder,2021,BT,5044,51.5789,5.0373
3082KG,Defendant,,,,Huurder,2021,KG,3082,51.8904,4.4685
2525VK,Defendant,,,,Huurder,2021,VK,2525,52.0627,4.3099
4817DD,Defendant,,,,Huurder,2021,DD,4817,51.5919,4.8103
4817DD,Defendant,"603,30",,,Huurder,2022,DD,4817,51.5919,4.8103
3314LH,Defendant,,,,Huurder,2021,LH,3314,51.8024,4.6667
2331EZ,Defendant,"635,04","635,04",,Huurder,2021,EZ,2331,52.1539,4.4527
1057TK,Complainer,"849,43","339,77","339,77",Huurder,2021,TK,1057,52.366,4.8567
1063HR,Complainer,"586,69",,"234,68",Huurder,2021,HR,1063,52.3819,4.8233
1031BD,Complainer,"709,62",,"283,85",Huurder,2021,BD,1031,52.39,4.9143
3514VT,Complainer,"328,26","131,30",,Huurder,2021,VT,3514,52.1003,5.1219
1078JR,Complainer,"896,89","358,76","358,76",Huurder,2021,JR,1078,52.3455,4.8917
1025PK,Complainer,"638,66",,"255,46",Huurder,2021,PK,1025,52.3929,4.9323
3073EM,Complainer,"487,65","292,59","292,59",Huurder,2021,EM,3073,51.8945,4.5028
1025RE,Complainer,"528,69",,"211,48",Huurder,2021,RE,1025,52.3942,4.9253
7311EW,Defendant,"699,98",,,Huurder,2021,EW,7311,52.2112,5.95
1078HL,Complainer,"785,09","785,09","314,04",Huurder,2021,HL,1078,52.3453,4.8948
1521MG,Defendant,"822,84","822,84",,Huurder,2021,MG,1521,52.4996,4.7876
2042JJ,Defendant,"743,75","743,75",,Huurder,2021,JJ,2042,52.3722,4.5282
9402EB,Defendant,,,,Huurder,2021,EB,9402,53.0034,6.5604
1312HL,Defendant,"707,99","707,99",,Huurder,2021,HL,1312,52.369,5.191
1097SM,Defendant,"635,07",,"635,07",Huurder,2021,SM,1097,52.344,4.9449
1078KG,Complainer,"724,50","289,80","289,80",Huurder,2021,KG,1078,52.3452,4.8876
1078KG,Complainer,"746,84","522,79","522,79",Huurder,2021,KG,1078,52.3452,4.8876
3072VR,Complainer,"541,04","216,42","216,42",Huurder,2021,VR,3072,51.899,4.5061
8032GE,Complainer,"702,97",,"421,78",Huurder,2021,GE,8032,52.5318,6.0977
3117VR,Complainer,"494,94","197,97",,Huurder,2021,VR,3117,51.9146,4.3853
6291BC,Complainer,,,,Huurder,2021,BC,6291,50.7687,6.02
1072NT,Complainer,"717,22","286,89","286,89",Huurder,2021,NT,1072,52.3543,4.8931
2565SC,Complainer,"603,00","390,00",,Huurder,2021,SC,2565,52.0761,4.2571
5623AK,Defendant,,,,Huurder,2021,AK,5623,51.4553,5.4745
1057EM,Complainer,"545,23","218,09","218,09",Huurder,2021,EM,1057,52.3663,4.8574
5508AW,Defendant,,,,Huurder,2021,AW,5508,51.4232,5.3871
1015KN,Complainer,"493,51","197,40","197,40",Huurder,2021,KN,1015,52.3799,4.8816
1015KN,Complainer,"493,51","444,15","444,15",Huurder,2021,KN,1015,52.3799,4.8816
6017AG,Complainer,"812,00","649,60","649,60",Huurder,2021,AG,6017,51.1607,5.8407
1075NS,Complainer,"810,20","324,08","324,08",Huurder,2021,NS,1075,52.3505,4.8592
1075NS,Complainer,"684,60","273,84","273,84",Huurder,2021,NS,1075,52.3505,4.8592
1075NS,Complainer,"810,20","486,12","486,12",Huurder,2021,NS,1075,52.3505,4.8592
1075NS,Defendant,"684,60","684,60","684,60",Huurder,2021,NS,1075,52.3505,4.8592
6531HX,Complainer,"413,87","347,47",,Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"412,11","385,29",,Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"348,30","274,66",,Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"459,56","414,36",,Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"413,87","331,10","331,10",Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"412,11","247,27","247,27",Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"330,15","274,66",,Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"446,61","357,29","357,29",Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"330,15","264,14","264,12",Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"348,30","278,64","278,64",Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"268,57","214,86","214,86",Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"347,78","278,22","278,22",Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"324,73","259,78","259,78",Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"425,30","340,24","340,24",Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"425,30","414,36",,Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"324,73","274,66",,Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"268,57","226,81",,Huurder,2021,HX,6531,51.8313,5.8502
6531HX,Complainer,"347,78","297,56",,Huurder,2021,HX,6531,51.8313,5.8502
1078PC,Complainer,"746,84","298,74","298,74",Huurder,2021,PC,1078,52.346,4.9022
1032CW,Defendant,"309,74","309,74","309,74",Huurder,2021,CW,1032,52.3952,4.915
2032SE,Defendant,,,,Huurder,2021,SE,2032,52.3771,4.6469
3526TM,Defendant,"600,39",,"600,39",Huurder,2021,TM,3526,52.0716,5.0969
1079TD,Defendant,"735,40","735,40","735,40",Huurder,2021,TD,1079,52.3418,4.9092
7522NM,Defendant,,,,Huurder,2021,NM,7522,52.2437,6.856
9722GB,Complainer,,,,Huurder,2021,GB,9722,53.1993,6.5826
9722GB,Complainer,,,,Huurder,2021,GB,9722,53.1993,6.5826
1106EN,Complainer,,,,Huurder,2021,EN,1106,52.3037,4.9698
7316GG,Defendant,"666,49",,,Huurder,2021,GG,7316,52.2289,5.9587
2316RV,Defendant,,,,Huurder,2021,RV,2316,52.166,4.5025
1015GH,Complainer,"1.450,00","797,50",,Huurder,2021,GH,1015,52.3821,4.8852
6703GE,Defendant,"450,00","450,00",,Huurder,2021,GE,6703,51.971,5.6872
3081RR,Defendant,"665,59",,"665,59",Huurder,2021,RR,3081,51.8919,4.4908
3083LC,Defendant,"1.575,00","530,41",,Huurder,2021,LC,3083,51.8901,4.4732
1181KZ,Complainer,,,,Huurder,2021,KZ,1181,52.3091,4.8716
1181KZ,Defendant,"560,98",,,Huurder,2021,KZ,1181,52.3091,4.8716
2517EX,Defendant,"995,00","995,00",,Huurder,2021,EX,2517,52.0817,4.277
3072NX,Complainer,"329,73",,"131,89",Huurder,2021,NX,3072,51.9002,4.4786
8225AE,Complainer,"369,20","615,33",,Verhuurder,2021,AE,8225,52.5071,5.4863
1544RK,Defendant,"623,60","623,60",,Huurder,2021,RK,1544,52.4737,4.8098
3051GC,Complainer,"570,42","228,17","228,17",Huurder,2021,GC,3051,51.945,4.479
1073JD,Defendant,,,,Huurder,2021,JD,1073,52.3492,4.8966
2314TL,Defendant,"453,79",,"453,79",Huurder,2021,TL,2314,52.1528,4.5174
1033HX,Defendant,"469,49","469,49","469,49",Huurder,2021,HX,1033,52.4114,4.8873
1078JV,Defendant,"597,30",,,Huurder,2021,JV,1078,52.3455,4.8942
2316SX,Complainer,"925,00","340,09",,Huurder,2021,SX,2316,52.1653,4.4968
2941SB,Defendant,,,,Huurder,2021,SB,2941,51.8983,4.6767
2352BD,Defendant,,,,Huurder,2021,BD,2352,52.1679,4.5219
2807MV,Defendant,,,,Huurder,2021,MV,2807,52.0103,4.7508
2807MV,Defendant,"585,37",,,Huurder,2021,MV,2807,52.0103,4.7508
3119GA,Defendant,"509,00","509,00",,Huurder,2021,GA,3119,51.923,4.4012
3531GD,Defendant,,,,Huurder,2021,GD,3531,52.0889,5.0976
9722EG,Complainer,"340,00","220,08",,Huurder,2021,EG,9722,53.1994,6.5819
9722EG,Complainer,"340,00","194,73",,Huurder,2021,EG,9722,53.1994,6.5819
9722EG,Complainer,"360,00","281,47",,Huurder,2021,EG,9722,53.1994,6.5819
9722EG,Complainer,"260,00","184,74",,Huurder,2021,EG,9722,53.1994,6.5819
3437VJ,Defendant,"540,75","540,75","540,75",Huurder,2021,VJ,3437,52.0422,5.0696
3079NC,Complainer,,,,Huurder,2021,NC,3079,51.8841,4.5494
3531CC,Complainer,"520,00","199,79",,Huurder,2021,CC,3531,52.0915,5.1011
3531CC,Complainer,"570,00","328,74",,Huurder,2021,CC,3531,52.0915,5.1011
3038AN,Complainer,"670,91","402,55","402,55",Huurder,2021,AN,3038,51.9342,4.4653
3039HB,Defendant,,,,Huurder,2021,HB,3039,51.9337,4.4549
1033KG,Complainer,"658,81",,"395,29",Huurder,2021,KG,1033,52.4114,4.8994
1944HE,Complainer,"676,00","509,59",,Huurder,2021,HE,1944,52.4926,4.6588
3991NP,Defendant,,,,Huurder,2021,NP,3991,52.0191,5.1741
3871GK,Defendant,,,,Huurder,2021,GK,3871,52.1732,5.4613
1353HK,Complainer,"331,25","265,00","265,00",Huurder,2021,HK,1353,52.3371,5.2092
1079KB,Complainer,"101,61","40,64","40,64",Huurder,2021,KB,1079,52.3466,4.9099
9724CA,Complainer,,,,Huurder,2021,CA,9724,53.2121,6.575
3078XG,Complainer,"597,30","477,84",,Huurder,2021,XG,3078,51.892,4.534
3034ZD,Defendant,"658,28",,,Huurder,2021,ZD,3034,51.9332,4.4998
3526SK,Defendant,"765,65","765,65",,Huurder,2021,SK,3526,52.0662,5.1048
3526SK,Defendant,"765,65","765,65",,Verhuurder,2021,SK,3526,52.0662,5.1048
1019TW,Complainer,"601,85","601,85","240,60",Huurder,2021,TW,1019,52.3736,4.9417
6831MP,Defendant,"569,76",,,Huurder,2021,MP,6831,51.9565,5.8935
6715GL,Defendant,,,,Huurder,2021,GL,6715,52.0449,5.6287
1051KX,Complainer,"436,59",,"174,64",Huurder,2021,KX,1051,52.3853,4.8729
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
8913HA,Complainer,,,,Huurder,2021,HA,8913,53.1986,5.7826
2316NH,Complainer,"743,32","743,32","445,99",Huurder,2021,NH,2316,52.1643,4.5019
2316NH,Defendant,,,,Huurder,2021,NH,2316,52.1643,4.5019
2316NH,Defendant,,,,Huurder,2021,NH,2316,52.1643,4.5019
2316NH,Defendant,,,,Huurder,2021,NH,2316,52.1643,4.5019
3362ET,Defendant,,,,Huurder,2021,ET,3362,51.8255,4.7872
1508XD,Complainer,"555,00","222,00","222,00",Huurder,2021,XD,1508,52.4548,4.8188
6813EA,Complainer,"480,21",,"288,13",Huurder,2021,EA,6813,51.9879,5.8913
2525XN,Defendant,"800,00","800,00",,Huurder,2021,XN,2525,52.0641,4.3079
1061ET,Complainer,"517,91",,"310,75",Huurder,2021,ET,1061,52.3824,4.8413
2571CK,Defendant,"502,01",,"502,01",Huurder,2021,CK,2571,52.0671,4.2723
2571CK,Complainer,"553,00","502,01",,Huurder,2021,CK,2571,52.0671,4.2723
5615SV,Complainer,,,,Huurder,2021,SV,5615,51.4302,5.4633
5615SV,Complainer,,,,Huurder,2021,SV,5615,51.4302,5.4633
5021BD,Complainer,"273,22","273,22","163,93",Huurder,2021,BD,5021,51.551,5.0992
6811DH,Complainer,"635,00","326,42",,Huurder,2021,DH,6811,51.9802,5.9102
6811EL,Defendant,"850,00","850,00",,Huurder,2021,EL,6811,51.9804,5.907
2332BP,Complainer,,,,Huurder,2021,BP,2332,52.1635,4.4712
6132EP,Defendant,,,,Huurder,2021,EP,6132,50.9965,5.891
1096DV,Complainer,"410,00","225,50",,Huurder,2021,DV,1096,52.3405,4.9225
1096DV,Complainer,"410,00","225,50",,Huurder,2021,DV,1096,52.3405,4.9225
1096DV,Complainer,"410,00","225,50",,Huurder,2021,DV,1096,52.3405,4.9225
1096DV,Complainer,"410,00","225,50",,Huurder,2021,DV,1096,52.3405,4.9225
1096DV,Complainer,"410,00","225,50",,Huurder,2021,DV,1096,52.3405,4.9225
1096DV,Complainer,"410,00","225,50",,Huurder,2021,DV,1096,52.3405,4.9225
1096DV,Complainer,"410,00","187,30",,Huurder,2021,DV,1096,52.3405,4.9225
1096DV,Complainer,"340,00","187,00",,Huurder,2021,DV,1096,52.3405,4.9225
1096DV,Complainer,"260,00","187,30",,Huurder,2021,DV,1096,52.3405,4.9225
1096DV,Complainer,"260,00","187,30",,Huurder,2021,DV,1096,52.3405,4.9225
1096DV,Complainer,"340,00","187,00",,Huurder,2021,DV,1096,52.3405,4.9225
1096DV,Complainer,"260,00","187,30",,Huurder,2021,DV,1096,52.3405,4.9225
1096DV,Complainer,"340,00","187,30",,Huurder,2021,DV,1096,52.3405,4.9225
1096DV,Complainer,"260,00","187,30",,Huurder,2021,DV,1096,52.3405,4.9225
2316NK,Defendant,,,,Huurder,2021,NK,2316,52.164,4.5021
2316NK,Defendant,,,,Huurder,2021,NK,2316,52.164,4.5021
2316NK,Defendant,,,,Huurder,2021,NK,2316,52.164,4.5021
2316NK,Defendant,,,,Huurder,2021,NK,2316,52.164,4.5021
2316NK,Defendant,,,,Huurder,2021,NK,2316,52.164,4.5021
2316NK,Defendant,,,,Huurder,2021,NK,2316,52.164,4.5021
3051TG,Defendant,"545,00",,,Huurder,2021,TG,3051,51.9427,4.4742
3062KK,Complainer,"407,58",,"163,03",Huurder,2021,KK,3062,51.9224,4.5113
1018GW,Complainer,"1.430,00","786,50",,Huurder,2021,GW,1018,52.3625,4.9152
3068JD,Defendant,,,,Huurder,2021,JD,3068,51.9591,4.5381
3027CA,Complainer,"538,64","284,90",,Huurder,2021,CA,3027,51.9139,4.4342
3027CA,Complainer,"538,64","107,73","430,91",Huurder,2021,CA,3027,51.9139,4.4342
3027CA,Complainer,"367,37","269,94",,Huurder,2021,CA,3027,51.9139,4.4342
3027CA,Defendant,"433,93","433,93",,Huurder,2021,CA,3027,51.9139,4.4342
3027CA,Complainer,"433,93","264,93",,Huurder,2021,CA,3027,51.9139,4.4342
3082JC,Complainer,"705,00",,,Huurder,2021,JC,3082,51.8903,4.4641
3082JC,Complainer,"710,00","527,30",,Huurder,2022,JC,3082,51.8903,4.4641
3082JC,Complainer,"710,00",,"426,00",Huurder,2022,JC,3082,51.8903,4.4641
3079EK,Defendant,,,,Huurder,2021,EK,3079,51.8803,4.5415
2435NN,Complainer,"375,10","375,10","225,06",Huurder,2021,NN,2435,52.1838,4.8378
1057CT,Complainer,"713,06","285,22","285,22",Huurder,2021,CT,1057,52.3663,4.8526
2563CD,Complainer,"600,00","240,00","240,00",Huurder,2021,CD,2563,52.0775,4.276
2563CD,Complainer,,,,Huurder,2021,CD,2563,52.0775,4.276
3701EC,Complainer,"778,00","101,62",,Huurder,2021,EC,3701,52.0906,5.2443
3701EC,Defendant,"780,00","780,00",,Huurder,2021,EC,3701,52.0906,5.2443
3434KK,Defendant,,,,Huurder,2021,KK,3434,52.0027,5.0794
1181SB,Defendant,,,,Huurder,2021,SB,1181,52.3098,4.8529
2717XC,Complainer,"810,42",,"324,17",Huurder,2021,XC,2717,52.0646,4.4758
6826LT,Defendant,,,,Huurder,2021,LT,6826,51.9848,5.9526
2532AE,Defendant,,,,Huurder,2021,AE,2532,52.0429,4.2912
2584GG,Defendant,,,,Huurder,2021,GG,2584,52.1054,4.2812
2583ED,Complainer,,,,Huurder,2021,ED,2583,52.0942,4.2686
2583ED,Complainer,,,,Huurder,2021,ED,2583,52.0942,4.2686
2545GT,Defendant,,,,Huurder,2021,GT,2545,52.0507,4.2744
2516GX,Complainer,,,,Huurder,2021,GX,2516,52.0716,4.3232
2516GX,Complainer,"645,64",,,Huurder,2021,GX,2516,52.0716,4.3232
3443TZ,Defendant,"595,86","595,86",,Huurder,2021,TZ,3443,52.0899,4.8755
3531RA,Defendant,"1.475,00","1.475,00",,Huurder,2021,RA,3531,52.0926,5.0996
1058CJ,Defendant,"543,88","543,88",,Huurder,2021,CJ,1058,52.3611,4.8508
1058CJ,Defendant,"543,88",,,Huurder,2021,CJ,1058,52.3611,4.8508
1058CJ,Complainer,"543,88","217,55","217,55",Huurder,2021,CJ,1058,52.3611,4.8508
2254BH,Complainer,"717,90",,"430,74",Huurder,2021,BH,2254,52.1277,4.438
1079SR,Complainer,"518,89","207,56","207,56",Huurder,2021,SR,1079,52.3427,4.9097
3904JG,Complainer,,,,Huurder,2021,JG,3904,52.0169,5.5475
7875AP,Complainer,,,,Huurder,2021,AP,7875,52.8849,6.8664
7875AP,Complainer,,,,Huurder,2021,AP,7875,52.8849,6.8664
2526RZ,Defendant,,,,Huurder,2021,RZ,2526,52.0675,4.3082
1065VA,Defendant,"651,03","651,03","651,03",Huurder,2021,VA,1065,52.3615,4.8278
3076BT,Defendant,"724,51","746,00",,Huurder,2021,BT,3076,51.8817,4.5223
1339CA,Complainer,"350,00","79,14",,Huurder,2021,CA,1339,52.397,5.2958
1339CA,Complainer,"79,14","47,48","47,48",Huurder,2021,CA,1339,52.397,5.2958
3551CL,Complainer,"558,50","413,75",,Huurder,2021,CL,3551,52.1049,5.0931
8917GD,Defendant,,,,Huurder,2021,GD,8917,53.2061,5.7901
