Zip,Winner,RentBefore,RentAfter,RentLowered,Complainer,Year
1062EV,Complainer,,,,Huurder,2021
1062EV,Complainer,,,,Huurder,2021
8913HA,Complainer,,,,Huurder,2021
1062EV,Complainer,,,,Huurder,2021
1064GX,Complainer,,,,Huurder,2021
1062EV,Complainer,,,,Huurder,2021
1064GX,Complainer,,,,Huurder,2021
2723BD,Complainer,"664,12",,"398,47",Huurder,2021
1095MB,Defendant,,,,Huurder,2021
1095MB,Defendant,,,,Huurder,2021
1087GK,Defendant,"1.018,19","1.018,19",,Huurder,2021
9725JS,Complainer,"3.000,00",,,Huurder,2021
9951NJ,Defendant,,,,Huurder,2021
1078AK,Complainer,"730,22","292,09","292,09",Huurder,2021
1095MB,Defendant,,,,Huurder,2021
1078AK,Complainer,"819,90","491,94","491,94",Huurder,2021
1075NR,Defendant,,,,Huurder,2021
6211NN,Complainer,"995,00","673,14",,Huurder,2021
3073DE,Defendant,"473,84",,,Huurder,2021
9745EC,Complainer,,,,Huurder,2021
2526HN,Defendant,"466,17",,,Huurder,2021
1078AK,Complainer,"485,58","194,23","194,23",Huurder,2021
1825HW,Complainer,,,,Huurder,2021
5038TK,Defendant,,,,Huurder,2021
5038TK,Complainer,,,,Huurder,2021
1095MB,Defendant,,,,Huurder,2021
4826NP,Complainer,"496,20",,"396,96",Huurder,2021
1056NS,Defendant,"416,56","416,56",,Huurder,2021
3073EW,Complainer,"675,00","394,86",,Huurder,2021
8913HA,Complainer,,,,Huurder,2021
1098SZ,Defendant,"605,70",,,Huurder,2021
5038TK,Complainer,,,,Huurder,2021
5038TK,Defendant,,,,Huurder,2021
9649BX,Complainer,,,,Huurder,2021
1057TB,Complainer,"285,81","114,32","114,32",Huurder,2021
6824BC,Defendant,"800,00","714,43",,Huurder,2021
4826NP,Defendant,,,,Huurder,2021
6824BC,Defendant,"1.020,00","746,00",,Huurder,2021
1095MB,Defendant,,,,Huurder,2021
4826NN,Complainer,"474,78",,"379,82",Huurder,2021
6824BC,Defendant,"900,00","900,00",,Huurder,2021
8913HA,Complainer,,,,Huurder,2021
4532MB,Defendant,"568,34","476,65",,Huurder,2021
1078AK,Complainer,"485,58","194,23","194,23",Huurder,2021
9715JM,Complainer,"320,00","256,00","256,00",Huurder,2021
1055MR,Complainer,"506,38","405,10",,Huurder,2021
2587SH,Complainer,"500,00",,,Huurder,2021
6824BC,Defendant,"920,00","920,00",,Huurder,2021
6824BC,Defendant,"830,00","724,98",,Huurder,2021
1095MB,Defendant,"582,99",,,Huurder,2021
9715JM,Complainer,"320,00","211,66",,Huurder,2021
8012WD,Complainer,"271,98","169,36",,Huurder,2021
1054EM,Defendant,"627,89",,,Huurder,2021
2562VM,Complainer,"749,26",,,Huurder,2021
1097KG,Complainer,"637,34","254,94","254,94",Huurder,2021
3063AZ,Complainer,"872,54",,"261,76",Huurder,2021
1339CA,Complainer,"79,14","47,48","47,48",Huurder,2021
1066EA,Defendant,"538,25","538,25",,Huurder,2021
6511LW,Complainer,,,,Huurder,2021
3071JJ,Complainer,"358,83",,,Huurder,2021
7511CL,Defendant,"471,18","471,18",,Huurder,2021
1066EA,Defendant,,,,Huurder,2021
1394BR,Complainer,"631,14",,"315,57",Huurder,2021
2521CJ,Complainer,,,,Huurder,2021
1095MS,Defendant,,,,Huurder,2021
1056PH,Complainer,"365,36","146,14","146,14",Huurder,2021
2315EJ,Complainer,"598,40",,"478,72",Huurder,2021
2593TP,Defendant,"737,14",,"663,43",Huurder,2021
7512BD,Complainer,"137,79","459,29",,Verhuurder,2021
1073KK,Complainer,"472,15",,"283,29",Huurder,2021
3191BE,Complainer,"738,64",,"443,18",Huurder,2021
3311PL,Defendant,"650,00",,,Huurder,2021
6835EE,Defendant,,,,Huurder,2021
1066SK,Complainer,"700,65",,"210,20",Huurder,2021
3815TB,Defendant,,,,Huurder,2021
1064MG,Complainer,"650,00","125,98",,Huurder,2021
1064MG,Complainer,"650,00","112,95",,Huurder,2021
3731DV,Defendant,,,,Huurder,2021
2572PM,Complainer,"669,00",,"200,70",Huurder,2021
9901AK,Complainer,"666,17",,"399,70",Huurder,2021
9745EC,Complainer,,,,Huurder,2021
9745EC,Complainer,,,,Huurder,2021
1862BJ,Defendant,"606,36",,,Huurder,2021
2021VB,Complainer,"449,89",,,Huurder,2021
9503GD,Complainer,"630,00",,"441,00",Huurder,2021
5212PE,Complainer,"570,00",,"399,00",Huurder,2021
8913HA,Complainer,,,,Huurder,2021
2564LA,Defendant,"822,04",,,Huurder,2021
2523BR,Complainer,"716,00",,"286,40",Huurder,2021
4201GW,Complainer,"559,52",,"447,62",Huurder,2021
1058BW,Complainer,"526,57","368,60","368,60",Huurder,2021
1079LX,Complainer,"752,18","300,87","300,87",Huurder,2021
3523HJ,Complainer,,,,Huurder,2021
5038TK,Defendant,,,,Huurder,2021
5038TK,Complainer,,,,Huurder,2021
1791EN,Defendant,,,,Huurder,2021
6361TM,Defendant,"532,46","540,99",,Huurder,2021
3353AT,Defendant,,,,Huurder,2021
9715EM,Complainer,"900,00","534,09",,Huurder,2021
6301EV,Defendant,"577,94","577,94",,Huurder,2021
1075TH,Complainer,,,,Huurder,2021
9967PD,Defendant,,,,Huurder,2021
1056PH,Complainer,"698,25","279,30","279,30",Huurder,2021
1181VH,Defendant,"485,97","496,07",,Huurder,2021
1181VH,Defendant,"485,97","485,97",,Huurder,2021
1082BL,Defendant,,,,Huurder,2021
1404CS,Defendant,,,,Huurder,2021
9745EC,Complainer,,,,Huurder,2021
9745EC,Complainer,,,,Huurder,2021
5038TK,Complainer,,,,Huurder,2021
8012WD,Complainer,"306,68","106,45",,Huurder,2021
8012WD,Complainer,"307,97","180,23",,Huurder,2021
2592TZ,Complainer,"431,26","434,72",,Huurder,2021
5212PE,Complainer,"555,00",,"388,50",Huurder,2021
3075CJ,Defendant,,,,Huurder,2021
3353AT,Defendant,,,,Huurder,2021
6301EV,Defendant,,,,Huurder,2021
2803DV,Defendant,,,,Huurder,2021
9745EC,Complainer,,,,Huurder,2021
3214AC,Complainer,"423,00","470,00",,Verhuurder,2021
1056PH,Complainer,"496,11","169,85","198,44",Huurder,2021
8028PL,Complainer,,,,Huurder,2021
3035PH,Complainer,"304,90","304,90",,Verhuurder,2021
9717BL,Complainer,"275,00","256,23",,Huurder,2021
2593TP,Complainer,"737,14",,"663,43",Huurder,2021
3136TA,Defendant,"375,73",,,Huurder,2021
1053RV,Defendant,,,,Huurder,2021
2724TW,Defendant,,,,Huurder,2021
1031TM,Complainer,"607,84","243,14","243,14",Huurder,2021
2563CD,Complainer,,,,Huurder,2021
1096DV,Complainer,"260,00","187,30",,Huurder,2021
2435XG,Complainer,"720,42","648,38","648,38",Huurder,2021
8031CK,Complainer,"472,00","165,06",,Huurder,2021
6598MB,Complainer,,,,Huurder,2021
6598MB,Complainer,,,,Huurder,2021
3061ZZ,Complainer,"539,61","215,84","215,84",Huurder,2021
9711SW,Complainer,"670,00","608,96",,Huurder,2021
2546XR,Complainer,,,,Huurder,2021
9718TE,Complainer,,,,Huurder,2021
3811MG,Complainer,"675,00","400,41",,Huurder,2021
2546XR,Complainer,,,,Huurder,2021
4532MB,Defendant,"558,15","558,15",,Huurder,2021
2547EM,Complainer,,,,Verhuurder,2021
1181JP,Complainer,,,,Huurder,2021
2546XR,Complainer,,,,Huurder,2021
2546XS,Complainer,,,,Huurder,2021
2546XS,Complainer,,,,Huurder,2021
2546XR,Complainer,,,,Huurder,2021
2546XS,Complainer,,,,Huurder,2021
1062AV,Defendant,"653,72",,,Huurder,2021
2541SP,Defendant,,,,Huurder,2021
6446RJ,Defendant,,,,Huurder,2021
3811MG,Complainer,"688,00","421,81",,Huurder,2021
2546XS,Complainer,,,,Huurder,2021
2546XR,Complainer,,,,Huurder,2021
3086ER,Defendant,"446,46","446,46",,Huurder,2021
3205EB,Complainer,"651,01","260,40","260,40",Huurder,2021
3811MG,Complainer,"770,00","453,87",,Huurder,2021
1103BH,Complainer,"197,08","357,93",,Verhuurder,2021
2532CE,Complainer,"313,76","460,70",,Verhuurder,2021
3811MG,Complainer,"840,00","507,34",,Huurder,2021
5915HD,Defendant,,,,Verhuurder,2021
3811MG,Complainer,"950,00","614,31",,Huurder,2021
3811MG,Complainer,"840,00","507,34",,Huurder,2021
2541SN,Defendant,,,,Huurder,2021
2541SP,Defendant,,,,Huurder,2021
9724CX,Defendant,,,,Huurder,2021
2541SN,Defendant,,,,Huurder,2021
2546XR,Complainer,,,,Huurder,2021
1015KN,Complainer,"493,51","444,15","444,15",Huurder,2021
3112SM,Complainer,"386,89","232,13","232,13",Huurder,2021
3081RW,Complainer,"600,00","540,00","540,00",Huurder,2021
7511AJ,Complainer,"591,89","236,75","236,75",Huurder,2021
1102CS,Complainer,"670,00","544,79",,Huurder,2021
2612KC,Complainer,"720,42","576,34","576,34",Huurder,2021
1094GM,Complainer,"425,00","382,50",,Huurder,2021
4532MB,Defendant,"543,39","543,39",,Huurder,2021
2546XS,Complainer,,,,Huurder,2021
2565KL,Complainer,"777,35","712,58",,Huurder,2021
2515BK,Complainer,"319,95","95,99","95,99",Huurder,2021
9725AD,Complainer,"750,00","619,65",,Huurder,2021
3028BH,Defendant,"600,00","600,00",,Huurder,2021
3073GE,Complainer,"1.400,00","443,20",,Huurder,2021
7815GX,Complainer,"333,00","166,50",,Huurder,2021
1505AV,Complainer,"608,98","487,18",,Huurder,2021
1073KA,Defendant,"705,30",,,Huurder,2021
3811MG,Complainer,"685,00","384,85",,Huurder,2021
3816LM,Defendant,"419,83",,,Huurder,2021
2565KL,Complainer,"775,35",,"542,75",Huurder,2021
3811MG,Complainer,"955,00","635,69",,Huurder,2021
8551NH,Complainer,"595,00",,"238,00",Huurder,2021
7933TM,Defendant,,,,Huurder,2021
4336LL,Complainer,"598,83","239,53",,Huurder,2021
8602XW,Defendant,"490,00","490,00",,Huurder,2021
7721BA,Complainer,"564,69",,"451,75",Huurder,2021
2546XS,Complainer,,,,Huurder,2021
3811MG,Complainer,"675,00","400,41",,Huurder,2021
5652EA,Complainer,,,,Huurder,2021
5652EA,Complainer,,,,Huurder,2021
3811MG,Complainer,"895,00","582,22",,Huurder,2021
3811MG,Complainer,"795,00","464,57",,Huurder,2021
3811MG,Complainer,"670,00","400,41",,Huurder,2021
3073DX,Defendant,,,,Huurder,2021
1401CM,Defendant,,,,Huurder,2021
1401CM,Defendant,,,,Huurder,2021
3811MG,Complainer,"900,00","582,22",,Huurder,2021
2512CM,Complainer,"390,00","331,50",,Huurder,2021
2518VT,Complainer,"612,07","244,83",,Huurder,2021
3111KE,Complainer,"1.000,00","421,78",,Huurder,2021
9712PJ,Complainer,"319,00","290,95",,Huurder,2021
1328JC,Defendant,,,,Huurder,2021
9714BK,Defendant,"1.130,00","1.130,00",,Huurder,2021
3083TG,Complainer,"730,00","401,50",,Huurder,2021
9714JG,Complainer,"230,00",,"184,00",Huurder,2021
8932JA,Complainer,"675,00",,"270,00",Huurder,2021
3811MG,Complainer,"960,00","635,69",,Huurder,2021
8102GG,Complainer,,,,Huurder,2021
3811MG,Complainer,"845,00","491,33",,Huurder,2021
4388RA,Defendant,,,,Huurder,2021
9714JG,Complainer,"230,00","165,06",,Huurder,2021
3082PH,Complainer,"723,83","289,54",,Huurder,2021
3811MG,Complainer,"685,00","472,14",,Huurder,2021
8102GG,Complainer,,,,Huurder,2021
9721BH,Complainer,,,,Huurder,2021
3811MG,Complainer,"845,00","507,34",,Huurder,2021
9715CL,Complainer,"679,39","566,17",,Huurder,2021
1072LD,Defendant,,,,Huurder,2021
6415JH,Defendant,,,,Huurder,2021
4651ZE,Defendant,,,,Huurder,2021
3342TG,Defendant,,,,Huurder,2021
1053GK,Defendant,,,,Huurder,2021
9717KP,Defendant,,,,Huurder,2021
1082HS,Complainer,,,,Huurder,2021
9715CL,Complainer,"679,39",,"271,76",Huurder,2021
8102GG,Complainer,,,,Huurder,2021
8911DZ,Defendant,,,,Huurder,2021
9721BH,Complainer,,,,Huurder,2021
2182RL,Complainer,"632,97",,"506,38",Huurder,2021
9684ER,Complainer,,,,Huurder,2021
3083CG,Complainer,"564,00","432,50",,Huurder,2021
1017BM,Complainer,"950,00","448,53",,Huurder,2021
1066XT,Complainer,,,,Huurder,2021
5671LA,Defendant,,,,Huurder,2021
9712HE,Complainer,"1.000,00","432,78",,Huurder,2021
1103ED,Defendant,,,,Huurder,2021
3811MG,Complainer,"855,00","539,43",,Huurder,2021
3024EB,Complainer,,,,Huurder,2021
1106dt,Complainer,"659,42",,"263,77",Huurder,2021
2541SN,Defendant,,,,Huurder,2021
8602XW,Complainer,"490,00","294,00",,Huurder,2021
8602XW,Complainer,"490,00","294,00",,Huurder,2021
7513EW,Complainer,"457,80","274,68",,Huurder,2021
2563EE,Complainer,,,,Huurder,2021
3024EB,Defendant,,,,Huurder,2021
3811MG,Complainer,"925,00","469,92",,Huurder,2021
1082HS,Complainer,,,,Huurder,2021
1017BM,Complainer,,,,Huurder,2021
4463SB,Defendant,,,,Huurder,2021
1066XT,Complainer,,,,Huurder,2021
1013BX,Complainer,"651,68","260,67","260,67",Huurder,2021
2546XS,Complainer,,,,Huurder,2021
2546XS,Complainer,,,,Huurder,2021
1025BD,Defendant,,,,Huurder,2021
9601KT,Complainer,,,,Huurder,2021
6431VM,Defendant,"633,25",,,Huurder,2021
1055SV,Complainer,"581,25","232,50","232,50",Huurder,2021
1015KW,Complainer,"375,19","150,08","150,08",Huurder,2021
9717JH,Complainer,,,,Huurder,2021
1222SG,Complainer,"630,05","504,04","504,04",Huurder,2021
1087LG,Complainer,"659,07","263,62","263,62",Huurder,2021
1098SZ,Defendant,,,,Huurder,2021
1098SZ,Defendant,,,,Huurder,2021
1098SZ,Defendant,,,,Huurder,2021
1098TA,Defendant,,,,Huurder,2021
1098TA,Defendant,,,,Huurder,2021
1098SX,Defendant,,,,Huurder,2021
1098SX,Defendant,,,,Huurder,2021
1098SX,Defendant,,,,Huurder,2021
1098SX,Defendant,,,,Huurder,2021
1098SZ,Defendant,,,,Huurder,2021
3081PB,Defendant,"489,83",,,Huurder,2021
2516BA,Complainer,,,,Huurder,2021
2516BA,Complainer,,,,Huurder,2021
1013WG,Complainer,"711,00","568,80","568,80",Huurder,2021
8911CA,Complainer,"652,00","480,64",,Huurder,2021
3033CH,Complainer,"623,71",,"249,49",Huurder,2021
2516JX,Defendant,,,,Huurder,2021
3842EJ,Defendant,"700,53",,,Huurder,2021
3811MG,Complainer,"900,00","566,17",,Huurder,2021
3811MG,Complainer,"845,00","512,70",,Huurder,2021
3811MG,Complainer,"915,00","469,92",,Huurder,2021
3811MG,Complainer,"900,00","480,64",,Huurder,2021
2676XC,Defendant,"506,83",,,Huurder,2021
3731JS,Complainer,"639,17","526,03",,Huurder,2021
3544PD,Complainer,,,,Huurder,2021
3544PD,Complainer,,,,Huurder,2021
1333GD,Complainer,"517,35","206,94","206,94",Huurder,2021
1052HJ,Complainer,"514,85",,"205,94",Huurder,2021
1087Lg,Complainer,"642,62","642,62","449,83",Huurder,2021
3024EB,Complainer,,,,Huurder,2021
2546XR,Complainer,,,,Huurder,2021
2546XR,Defendant,,,,Huurder,2021
3024EB,Defendant,,,,Huurder,2021
7587AB,Defendant,"270,40","270,40",,Verhuurder,2021
1062XE,Complainer,"585,00","342,09",,Huurder,2021
3024EB,Complainer,,,,Huurder,2021
3811MG,Complainer,"840,00","491,33",,Huurder,2021
3112BG,Complainer,"782,56",,"234,77",Huurder,2021
3112BG,Complainer,"782,56","696,11",,Huurder,2021
2313TN,Complainer,"450,00","260,27",,Huurder,2021
9713JV,Defendant,"299,00","299,00",,Huurder,2021
2533AT,Defendant,,,,Huurder,2021
7587AB,Complainer,"270,40","270,40","270,40",Huurder,2021
2546XS,Defendant,,,,Huurder,2021
2546XR,Defendant,,,,Huurder,2021
4811TP,Complainer,,,,Huurder,2021
3811HM,Complainer,"688,00","400,41",,Huurder,2021
3811HM,Complainer,"680,00","518,06",,Huurder,2021
1062EV,Complainer,"560,00","322,84",,Huurder,2021
3112BG,Complainer,"782,56",,"234,77",Huurder,2021
2171TM,Defendant,,,,Huurder,2021
2546XS,Complainer,,,,Huurder,2021
1404DH,Complainer,,,,Huurder,2021
7577RC,Complainer,"500,00","200,00",,Huurder,2021
7577RC,Complainer,"500,00","200,00",,Huurder,2021
2546XR,Complainer,,,,Huurder,2021
3811HM,Complainer,"678,00","539,43",,Huurder,2021
9718BX,Complainer,,,,Huurder,2021
3791AA,Complainer,,,,Huurder,2021
9711SE,Defendant,,,,Huurder,2021
9711SE,Defendant,,,,Huurder,2021
2546XR,Complainer,,,,Huurder,2021
2313TN,Complainer,"450,00","273,00",,Huurder,2021
9712JB,Complainer,"795,00","678,47",,Huurder,2021
2516BA,Complainer,,,,Huurder,2021
3024EB,Defendant,,,,Huurder,2021
1181JP,Complainer,,,,Huurder,2021
1069HM,Complainer,"622,47",,,Huurder,2021
5171MH,Defendant,,,,Huurder,2021
2546CM,Complainer,"573,30","229,32","229,32",Huurder,2021
1062EV,Complainer,"560,00","322,84",,Huurder,2021
9203BZ,Defendant,"496,38",,,Huurder,2021
3811HM,Complainer,"635,00","496,67",,Huurder,2021
2546XS,Complainer,,,,Huurder,2021
1826KK,Complainer,"635,44","254,17","254,17",Huurder,2021
9724EP,Defendant,,,,Huurder,2021
1053RL,Complainer,"628,88",,"251,55",Huurder,2021
3791AA,Complainer,,,,Huurder,2021
3811HM,Complainer,"670,00","528,75",,Huurder,2021
1403JT,Complainer,,,,Huurder,2021
9761TG,Complainer,"450,00","247,50",,Huurder,2021
1062EV,Complainer,"570,00","562,88",,Huurder,2021
1062EV,Complainer,"632,43","375,83",,Huurder,2021
1062EV,Complainer,"574,00","337,27",,Huurder,2021
1062XE,Complainer,"585,00","342,09",,Huurder,2021
2516BA,Complainer,,,,Huurder,2021
3526KT,Complainer,,,,Huurder,2021
2317RS,Defendant,,,,Huurder,2021
5701EA,Defendant,"523,60",,,Huurder,2021
1062XE,Complainer,"660,00","385,47",,Huurder,2021
1062XE,Complainer,"585,00","346,92",,Huurder,2021
1433JZ,Defendant,"683,94",,,Huurder,2021
3083CD,Defendant,"560,83",,,Huurder,2021
1062EV,Complainer,"574,00","337,27",,Huurder,2021
2584XM,Complainer,"203,00","81,20","81,20",Huurder,2021
2546XS,Defendant,,,,Huurder,2021
2522MV,Complainer,"740,00","592,90",,Huurder,2021
3076BZ,Defendant,"575,00",,,Huurder,2021
2021BA,Complainer,"855,00","483,88",,Huurder,2021
1016KZ,Complainer,"650,00","260,00","260,00",Huurder,2021
1098TA,Defendant,,,,Huurder,2021
1098SZ,Defendant,,,,Huurder,2021
1051CV,Complainer,"633,25",,"569,93",Huurder,2021
1098SZ,Defendant,,,,Huurder,2021
1098TA,Defendant,,,,Huurder,2021
3027HN,Complainer,"767,94","230,38","230,38",Huurder,2021
4101EM,Complainer,"723,02","433,82","433,82",Huurder,2021
2522MV,Complainer,"740,00",,,Huurder,2021
1098SZ,Defendant,,,,Huurder,2021
2585AG,Defendant,"900,00","798,59",,Huurder,2021
1945DE,Complainer,"1.350,00","715,92",,Huurder,2021
9721LC,Defendant,"447,55",,,Huurder,2021
9981LM,Complainer,"604,84","241,93","241,93",Huurder,2021
1098TA,Defendant,,,,Huurder,2021
1098TA,Defendant,,,,Huurder,2021
1098SZ,Defendant,,,,Huurder,2021
3024EB,Defendant,,,,Huurder,2021
2493VD,Complainer,"858,04","686,43","686,43",Huurder,2021
1078LM,Defendant,,,,Huurder,2021
3024CJ,Defendant,,,,Huurder,2021
8911GW,Complainer,"737,00","522,93",,Huurder,2021
3811HM,Complainer,"640,00","493,14",,Huurder,2021
3083CD,Complainer,"736,57","560,83",,Huurder,2021
1062EV,Complainer,"632,43","361,37",,Huurder,2021
3025RD,Defendant,"472,70","472,70",,Huurder,2021
3038JM,Complainer,"452,00","452,00","361,60",Huurder,2021
5801VM,Complainer,,,,Huurder,2021
1024LZ,Complainer,,,,Huurder,2021
3024EB,Complainer,,,,Huurder,2021
3024EB,Defendant,,,,Huurder,2021
9724CX,Complainer,,,,Huurder,2021
9724CX,Complainer,,,,Huurder,2021
3531AP,Complainer,"544,29","180,23",,Huurder,2021
3531AP,Complainer,"544,29","210,65",,Huurder,2021
4001BD,Defendant,"800,00","800,00",,Huurder,2021
2513DR,Defendant,"591,89","591,89",,Huurder,2021
1211CM,Complainer,,,,Huurder,2021
3069WB,Defendant,,,,Huurder,2021
9724CX,Complainer,,,,Huurder,2021
9724CX,Complainer,,,,Huurder,2021
2571BT,Complainer,"508,35",,"203,34",Huurder,2021
9724CX,Complainer,,,,Huurder,2021
9724CX,Complainer,,,,Huurder,2021
9724CX,Complainer,,,,Huurder,2021
9724CX,Complainer,,,,Huurder,2021
6533WL,Complainer,"499,00","314,89",,Huurder,2021
1031AZ,Complainer,"466,40","373,12","373,12",Huurder,2021
1083XN,Defendant,"640,24",,,Huurder,2021
2181VC,Defendant,"654,37",,,Huurder,2021
3313BD,Defendant,"640,70",,,Huurder,2021
6001CZ,Defendant,"337,27",,,Huurder,2021
3117PC,Complainer,"690,00","621,00","621,00",Huurder,2021
9718BJ,Complainer,,,,Huurder,2021
3074ST,Defendant,"563,31",,,Huurder,2021
3555HL,Defendant,"690,68",,,Huurder,2021
1056AX,Defendant,"370,00",,,Huurder,2021
3068EP,Defendant,"671,50",,,Huurder,2021
2546BN,Defendant,"218,25","218,25",,Huurder,2021
3022XE,Defendant,,,,Huurder,2021
1106BJ,Defendant,"604,45","604,45",,Huurder,2021
2525VE,Complainer,"625,00","500,00","500,00",Huurder,2021
6691AX,Defendant,,,,Huurder,2021
7885AC,Defendant,,,,Huurder,2021
9724CX,Complainer,,,,Huurder,2021
9724CX,Complainer,,,,Huurder,2021
9724CX,Defendant,,,,Huurder,2021
9727BN,Complainer,"770,00","667,12",,Huurder,2021
9724CX,Complainer,,,,Huurder,2021
9724CX,Complainer,,,,Huurder,2021
2517AT,Defendant,"425,00","425,00",,Huurder,2021
9724CX,Complainer,,,,Huurder,2021
1074VM,Complainer,"413,66","413,66","165,46",Huurder,2021
3083PR,Complainer,"1.350,00","625,06",,Huurder,2021
1074VM,Complainer,"413,66","413,66","165,46",Huurder,2021
3119GR,Defendant,,,,Huurder,2021
1098XE,Defendant,,,,Huurder,2021
3036VA,Complainer,"573,06","229,22","229,22",Huurder,2021
7002AG,Complainer,"527,96",,"422,37",Huurder,2021
3112VL,Complainer,"650,00","297,46",,Huurder,2021
9718HG,Complainer,"385,75",,"115,73",Huurder,2021
1055TK,Defendant,"825,00","825,00",,Huurder,2021
1181PE,Defendant,"711,96",,,Huurder,2021
1018ST,Defendant,"477,80",,,Huurder,2021
3082XK,Defendant,"678,48","678,48",,Huurder,2021
1012TS,Complainer,"517,57","310,54","310,54",Huurder,2021
1052CN,Defendant,"297,33","297,33",,Huurder,2021
9728KX,Complainer,,,,Huurder,2021
9728KX,Complainer,,,,Huurder,2021
9714CC,Complainer,,,,Huurder,2021
1323LK,Defendant,"753,00","753,00",,Huurder,2021
2343MK,Defendant,"669,59",,,Huurder,2021
9728KX,Complainer,,,,Huurder,2021
1057TD,Complainer,"485,45","339,82","339,82",Huurder,2021
3116JD,Complainer,"600,00","416,47",,Huurder,2021
1018ET,Defendant,"615,22",,,Huurder,2021
1103RN,Complainer,,,,Huurder,2021
1069HM,Defendant,"690,00",,,Huurder,2021
3116JD,Complainer,"416,47",,"240,00",Huurder,2021
1961GB,Complainer,,,,Huurder,2021
2546CW,Complainer,"684,58","684,58","547,66",Huurder,2021
9718BW,Complainer,,,,Huurder,2021
3531AP,Complainer,"544,29","180,23",,Huurder,2021
3531AP,Complainer,"544,29","193,25",,Huurder,2021
3527AL,Complainer,"360,00","198,00","79,20",Huurder,2021
3081RX,Complainer,"447,67","268,60","179,07",Huurder,2021
2525ZW,Defendant,,,,Huurder,2021
9718BW,Complainer,,,,Huurder,2021
9718BW,Complainer,,,,Huurder,2021
6211HV,Defendant,,,,Huurder,2021
9718HG,Complainer,"390,00",,"117,00",Huurder,2021
1619KH,Complainer,"662,83",,"530,26",Huurder,2021
9718BW,Complainer,,,,Huurder,2021
2011NZ,Complainer,"741,86","222,56","222,56",Huurder,2021
5654DD,Complainer,,,,Huurder,2021
5654DD,Complainer,,,,Huurder,2021
2314TV,Defendant,,,,Huurder,2021
2512GX,Defendant,"445,00","224,33",,Huurder,2021
3527AL,Complainer,"370,00","203,50","81,40",Huurder,2021
3527AL,Complainer,"400,00","220,00","88,00",Huurder,2021
3551CB,Complainer,"300,00","129,05",,Huurder,2021
3082GD,Defendant,"685,87",,,Huurder,2021
1096GG,Complainer,"700,00","224,33",,Huurder,2021
9718BW,Complainer,,,,Huurder,2021
1115TE,Defendant,,,,Huurder,2021
9411VA,Complainer,"400,00","120,00","120,00",Huurder,2021
9718HG,Complainer,"383,73",,"115,73",Huurder,2021
7383ET,Complainer,"2.125,00","1.014,16",,Huurder,2021
5654DD,Complainer,,,,Huurder,2021
9711KL,Complainer,,,,Huurder,2021
9715BK,Complainer,"720,00","635,69",,Huurder,2021
